Category,Age Class,Age DR,Age Chi-Square,Body Class,Body DR,Body Chi-Square,Gender Class,Gender DR,Gender Chi-Square,Hair Class,Hair DR,Hair Chi-Square,Race Class,Race DR,Race Chi-Square,Validage Class,Validage DR,Validage Chi-Square,Validbody Class,Validbody DR,Validbody Chi-Square,Validgender Class,Validgender DR,Validgender Chi-Square,Validhair Class,Validhair DR,Validhair Chi-Square,Validrace Class,Validrace DR,Validrace Chi-Square
PoleVault,kid,0.19463087248322147,223.0,wide_and_short,0.1912751677852349,211.34899328859058,male,0.2953020134228188,4.89261744966443,red,0.07516778523489932,66.13422818791946,black,0.09284116331096197,177.1342281879195,kid,0.3042505592841163,225.35570469798662,wide_and_short,0.19630872483221476,228.8523489932886,male,0.2751677852348993,1.5100671140939597,blonde,0.08859060402684564,100.16107382550335,black,0.15436241610738255,306.2684563758389
PommelHorse,kid,0.21341463414634146,240.08943089430892,wide_and_short,0.46747967479674796,93.08130081300813,male,0.32113821138211385,9.959349593495935,blonde,0.16056910569105692,101.8780487804878,asian,0.2764227642276423,137.1219512195122,kid,0.483739837398374,107.52032520325203,wide_and_short,0.47560975609756095,100.17073170731707,male,0.3048780487804878,5.926829268292683,blonde,0.16463414634146342,116.51219512195121,asian,0.43902439024390244,70.3170731707317
PullUps,young,0.21666666666666667,46.339999999999996,thin_and_short,0.19,144.72,male,0.375,25.0,red,0.078,37.0,white,0.07166666666666667,60.079999999999984,young,0.21333333333333335,44.48,thin_and_short,0.42,46.24,male,0.36,19.36,brown,0.072,27.2,white,0.06666666666666667,60.31999999999999
Punch,young,0.32916666666666666,308.11249999999995,wide_and_short,0.490625,148.225,male,0.490625,148.225,black,0.0725,61.5625,mexican,0.10375,201.375,young,1.0,0.0,wide_and_short,0.48125,136.9,male,1.0,0.0,black,0.10875,140.5,mexican,0.18541666666666667,68.4125
PushUps,young,0.13970588235294118,73.29411764705883,thin_and_short,0.13480392156862744,55.09803921568627,male,0.35784313725490197,18.980392156862745,black,0.04738562091503268,44.82352941176471,white,0.06045751633986928,52.11764705882353,young,0.14215686274509803,73.2156862745098,thin_and_short,0.14950980392156862,71.5686274509804,male,0.3431372549019608,14.156862745098039,black,0.06274509803921569,25.254901960784316,white,0.0803921568627451,45.156862745098046
Rafting,old,0.0945945945945946,20.35135135135135,thin_and_short,0.1891891891891892,56.0,male,0.34234234234234234,15.144144144144144,blonde,0.14189189189189189,78.36936936936937,black,0.06156156156156156,70.13513513513513,kid,0.10585585585585586,38.729729729729726,thin_and_short,0.3333333333333333,12.333333333333334,male,0.3153153153153153,7.576576576576577,blonde,0.16666666666666666,111.73873873873873,black,0.12612612612612611,40.0990990990991
RockClimbingIndoor,kid,0.4791666666666667,121.0,wide_and_short,0.1267361111111111,77.66666666666667,male,0.3576388888888889,26.694444444444443,blonde,0.09606481481481481,193.66666666666663,indian,0.08217592592592593,123.16666666666669,kid,0.4826388888888889,124.69444444444444,wide_and_short,0.2013888888888889,49.29166666666667,male,0.3576388888888889,26.694444444444443,blonde,0.1423611111111111,79.72222222222223,indian,0.14756944444444445,92.11111111111111
RopeClimbing,kid,0.31932773109243695,208.95798319327739,thin_and_short,0.20448179271708683,58.352941176470594,male,0.33613445378151263,14.126050420168067,blonde,0.07142857142857142,92.91596638655464,white,0.07282913165266107,87.87394957983196,kid,1.0,0.0,thin_and_short,0.24089635854341737,87.84873949579833,male,0.35294117647058826,20.176470588235293,blonde,0.12815126050420167,48.22689075630253,white,0.08403361344537816,61.46218487394958
Rowing,old,0.09124087591240876,25.948905109489054,wide_and_short,0.30413625304136255,207.43065693430663,male,0.35036496350364965,22.080291970802918,blonde,0.11496350364963503,51.40875912408759,white,0.15766423357664233,301.5036496350365,old,0.1386861313868613,10.525547445255475,wide_and_short,0.4744525547445255,110.43065693430657,male,0.3759124087591241,34.75182481751825,blonde,0.14416058394160583,98.12408759124088,white,0.1562043795620438,293.47445255474446
SalsaSpin,young,0.20676691729323307,236.29323308270676,wide_and_short,0.40225563909774437,49.330827067669176,male,0.2932330827067669,3.9774436090225564,black,0.11654135338345864,65.94736842105263,white,0.07017543859649122,94.86466165413533,young,0.20300751879699247,225.04511278195486,wide_and_short,0.40977443609022557,54.32330827067669,male,0.2894736842105263,3.3157894736842106,black,0.17543859649122806,41.24812030075188,white,0.07218045112781955,56.81203007518797
ShavingBeard,young,0.2691511387163561,166.96894409937892,wide_and_short,0.09782608695652174,23.96894409937888,male,0.4192546583850932,73.79503105590062,white,0.049689440993788817,58.54037267080745,white,0.13788819875776398,266.2360248447205,young,0.2815734989648033,192.16149068322983,wide_and_short,0.09472049689440994,19.347826086956523,male,0.39751552795031053,56.05590062111801,white,0.06459627329192547,40.45962732919254,white,0.15838509316770186,152.16770186335404
Shotput,kid,0.16319444444444445,131.38888888888889,wide_and_short,0.1597222222222222,155.38888888888889,male,0.3680555555555556,32.111111111111114,red,0.05277777777777778,12.180555555555557,white,0.09259259259259259,181.0833333333333,kid,0.26157407407407407,132.125,wide_and_short,0.23842592592592593,105.875,male,0.4166666666666667,64.0,red,0.06111111111111111,25.51388888888889,white,0.09953703703703703,209.24999999999994
SkateBoarding,kid,0.12916666666666668,95.66666666666666,wide_and_short,0.21388888888888888,72.35,male,0.44166666666666665,70.53333333333333,blonde,0.11,106.33333333333334,asian,0.07083333333333333,68.39999999999999,kid,0.18888888888888888,53.6,wide_and_short,0.2916666666666667,3.3333333333333335,male,0.4583333333333333,83.33333333333333,blonde,0.16875,119.06666666666666,asian,0.13958333333333334,64.13333333333334
Skiing,kid,0.17777777777777778,154.21481481481482,wide_and_short,0.22962962962962963,94.57777777777778,male,0.4888888888888889,123.26666666666667,brown,0.09777777777777778,76.0,black,0.08148148148148149,111.88888888888889,kid,0.25925925925925924,120.17777777777778,wide_and_short,0.35185185185185186,22.40740740740741,male,0.48148148148148145,115.74074074074075,brown,0.11555555555555555,127.33333333333333,black,0.13333333333333333,192.74074074074076
Skijet,kid,0.1175,55.76,wide_and_short,0.495,96.04,male,0.435,54.76,blonde,0.09666666666666666,138.44,mexican,0.2275,232.4,young,0.11,58.08,wide_and_short,1.0,0.0,male,0.42,46.24,blonde,0.136,147.20000000000002,mexican,0.48,84.64
SkyDiving,young,0.15681818181818183,102.29090909090908,wide_and_short,0.13863636363636364,93.27272727272727,male,0.42272727272727273,52.50909090909091,red,0.08181818181818182,32.0,black,0.048484848484848485,23.090909090909093,young,0.32272727272727275,9.309090909090909,wide_and_short,0.18787878787878787,48.07272727272728,male,0.43636363636363634,61.127272727272725,red,0.07272727272727272,23.545454545454543,black,0.051515151515151514,35.30909090909091
SoccerJuggling,kid,0.1445578231292517,99.72108843537416,thin_and_short,0.16326530612244897,142.1156462585034,male,0.46258503401360546,106.29251700680273,blonde,0.061224489795918366,32.14965986394558,white,0.11020408163265306,129.56462585034012,kid,0.1649659863945578,142.1700680272109,thin_and_short,0.23129251700680273,95.79591836734693,male,0.4557823129251701,99.59863945578232,blonde,0.07210884353741497,63.4421768707483,white,0.141156462585034,84.15646258503402
SoccerPenalty,old,0.11861313868613138,54.73722627737226,wide_and_short,0.29927007299270075,196.43795620437962,male,0.3722627737226277,32.76642335766423,blonde,0.26763990267639903,136.48175182481754,asian,0.07420924574209246,92.53284671532847,old,0.1259124087591241,90.24087591240875,wide_and_short,0.4781021897810219,114.05109489051095,male,0.3795620437956204,36.7956204379562,blonde,0.4562043795620438,93.2043795620438,asian,0.10948905109489052,110.11678832116789
StillRings,kid,0.22916666666666666,77.80357142857143,wide_and_short,0.49107142857142855,104.14285714285714,female,0.36607142857142855,24.142857142857142,red,0.06785714285714285,48.35714285714286,mexican,0.1125,99.96428571428571,kid,0.4017857142857143,41.285714285714285,wide_and_short,1.0,0.0,female,0.41517857142857145,48.892857142857146,blonde,0.11160714285714286,40.5,mexican,0.16294642857142858,103.78571428571428
SumoWrestling,young,0.19181034482758622,167.44827586206898,wide_and_short,0.11422413793103449,33.58620689655172,male,0.27155172413793105,0.8620689655172413,white,0.1,87.44827586206895,white,0.08793103448275862,75.0344827586207,young,0.4267241379310345,57.96551724137931,wide_and_short,0.1206896551724138,43.6551724137931,male,0.25862068965517243,0.13793103448275862,white,0.1867816091954023,34.98275862068966,white,0.10129310344827586,34.96551724137932
Surfing,old,0.10912698412698413,29.365079365079367,wide_and_short,0.2698412698412698,131.6190476190476,male,0.4722222222222222,99.55555555555556,blonde,0.16865079365079366,134.63492063492063,mexican,0.051587301587301584,42.76190476190476,old,0.1693121693121693,20.333333333333332,wide_and_short,0.42063492063492064,58.698412698412696,male,0.48412698412698413,110.5079365079365,blonde,0.2777777777777778,143.76190476190476,indian,0.06878306878306878,80.66666666666666
Swing,kid,0.3231552162849873,238.5954198473283,wide_and_short,0.20229007633587787,224.81679389312978,male,0.25572519083969464,0.06870229007633588,red,0.06870229007633588,47.587786259541986,black,0.10381679389312977,107.96946564885496,kid,1.0,0.0,wide_and_short,0.44656488549618323,80.98473282442748,female,0.26717557251908397,0.6183206106870229,blonde,0.09312977099236641,85.6030534351145,black,0.15648854961832062,111.4732824427481
TableTennisShot,kid,0.15892857142857142,121.88571428571429,thin_and_short,0.1875,204.4,male,0.42857142857142855,71.42857142857143,black,0.09,62.92857142857142,white,0.07857142857142857,169.94285714285718,kid,0.23809523809523808,91.47142857142858,thin_and_short,0.3892857142857143,43.457142857142856,male,0.4607142857142857,99.45714285714286,black,0.10142857142857142,86.71428571428572,white,0.09142857142857143,104.21428571428571
TaiChi,young,0.1425,60.39999999999999,thin_and_short,0.30333333333333334,150.02,male,0.345,14.44,black,0.13,135.7,asian,0.065,78.44,young,0.2,35.839999999999996,thin_and_short,0.48,84.64,male,0.36,19.36,black,0.18,120.8,asian,0.088,70.4
TennisSwing,young,0.13855421686746988,98.43373493975903,wide_and_short,0.2248995983935743,111.48192771084337,male,0.4246987951807229,81.06024096385542,white,0.08313253012048193,80.20481927710843,white,0.071285140562249,153.3734939759036,young,0.15060240963855423,124.02409638554217,wide_and_short,0.35542168674698793,29.518072289156628,male,0.4789156626506024,139.18072289156626,white,0.10993975903614457,43.638554216867476,white,0.08313253012048193,72.73493975903614
ThrowDiscus,kid,0.13076923076923078,81.87692307692308,thin_and_short,0.18269230769230768,163.2923076923077,male,0.4115384615384615,54.276923076923076,brown,0.06153846153846154,20.692307692307693,white,0.07051282051282051,79.53846153846153,kid,0.2,53.41538461538461,thin_and_short,0.258974358974359,120.19999999999999,male,0.4346153846153846,70.8923076923077,brown,0.07846153846153846,39.30769230769231,white,0.07692307692307693,93.84615384615381
TrampolineJumping,kid,0.23529411764705882,86.43697478991596,wide_and_short,0.27170868347338933,128.38655462184875,male,0.3067226890756303,6.126050420168068,blonde,0.07899159663865546,54.907563025210095,black,0.08543417366946779,143.6386554621849,kid,0.4117647058823529,49.8235294117647,wide_and_short,0.40336134453781514,44.78151260504202,male,0.2857142857142857,2.4285714285714284,blonde,0.10084033613445378,87.42857142857144,black,0.14705882352941177,96.29411764705881
Typing,young,0.1801470588235294,164.47058823529412,wide_and_short,0.18382352941176472,38.397058823529406,male,0.29411764705882354,4.235294117647059,white,0.07941176470588235,67.16176470588235,asian,0.075,84.07352941176471,young,0.18566176470588236,178.76470588235296,wide_and_short,0.18627450980392157,42.41176470588235,male,0.2977941176470588,4.970588235294118,white,0.075,60.985294117647065,asian,0.12254901960784313,1.8235294117647058
UnevenBars,old,0.18269230769230768,142.3846153846154,wide_and_short,1.0,0.0,female,0.4230769230769231,49.84615384615385,blonde,0.1423076923076923,170.61538461538464,asian,0.17307692307692307,288.0192307692308,old,0.40384615384615385,39.38461538461539,wide_and_short,1.0,0.0,female,1.0,0.0,blonde,1.0,0.0,asian,1.0,0.0
VolleyballSpiking,kid,0.1925287356321839,52.87931034482759,wide_and_short,0.4870689655172414,104.3103448275862,male,0.46120689655172414,82.79310344827586,blonde,0.07758620689655173,40.46551724137931,black,0.06465517241379311,65.55172413793105,kid,0.34913793103448276,18.24137931034483,wide_and_short,1.0,0.0,male,1.0,0.0,blonde,0.1271551724137931,50.55172413793104,black,0.08189655172413793,14.96551724137931
WalkingWithDog,kid,0.1524390243902439,89.0,wide_and_short,0.15040650406504066,104.80487804878048,male,0.35772357723577236,22.83739837398374,white,0.055284552845528454,18.016260162601625,black,0.11178861788617886,48.28455284552846,kid,0.2926829268292683,164.8292682926829,wide_and_short,0.18699186991869918,52.29268292682927,male,0.3780487804878049,32.26829268292683,black,0.07967479674796749,40.13008130081301,black,0.2086720867208672,52.29268292682927
WallPushups,young,0.11346153846153846,70.73846153846154,thin_and_short,0.15576923076923077,98.06153846153846,male,0.25384615384615383,0.03076923076923077,blonde,0.05512820512820513,56.092307692307685,white,0.13538461538461538,188.07692307692307,young,0.14358974358974358,18.89230769230769,thin_and_short,0.17115384615384616,131.53846153846155,female,0.2653846153846154,0.49230769230769234,blonde,0.05641025641025641,51.47692307692307,white,0.13692307692307693,193.6923076923077
WritingOnBoard,kid,0.13322368421052633,85.63157894736842,wide_and_short,0.18421052631578946,203.9473684210526,male,0.4342105263157895,82.52631578947368,black,0.0581140350877193,40.94736842105262,white,0.09473684210526316,89.25,kid,0.20614035087719298,57.01315789473685,wide_and_short,0.25219298245614036,130.82894736842107,male,0.4375,85.5,black,0.06578947368421052,61.789473684210535,white,0.13486842105263158,76.63157894736842
YoYo,young,0.22916666666666666,82.796875,wide_and_short,0.15234375,134.1875,male,0.4921875,120.125,black,0.1140625,120.67187499999999,asian,0.121875,153.87499999999997,young,0.32421875,11.28125,wide_and_short,0.30078125,5.28125,male,1.0,0.0,black,0.1140625,120.43749999999997,asian,0.22135416666666666,65.640625
